SalesOrderId,OrderDate,DueDate,ShipDate,CustomerId,SalesTerritoryId,ShipToName,ShipToAddressLine1,ShipToAddresLine2,ShipToCity,ShipToPostalCode,ShipToRegion,ShipToCountry
43934,2011-07-04 00:00:00,2011-07-16 00:00:00,2011-07-11 00:00:00,11034,9,Ebony Gonzalez,5167 Condor Place,,North Sydney,2055,NSW,Australia
43935,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,20048,10,Virginia Srini,1926 Fish Dr.,,Birmingham,B29 6SL,ENG,United Kingdom
43936,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,28065,4,Carrie Gill,9444 Camelback Ct.,,Beverly Hills,90210,CA ,United States
43937,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,17047,9,Kendra Rubio,7921 Detroit Ave.,,Caloundra,4551,QLD,Australia
43938,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,16686,9,Kristine Alonso,290 Reed Way,,Malabar,2036,NSW,Australia
43939,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,16659,9,Emily Jones,9716 Broadmoor Drive,,Goulburn,2580,NSW,Australia
43940,2011-07-05 00:00:00,2011-07-17 00:00:00,2011-07-12 00:00:00,25294,9,Sharon Sharma,3528 Sweetwater Drive,Unit A,North Sydney,2055,NSW,Australia
43941,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,13600,10,Marie Sanz,1156 Dublin Court,,Watford,WA3,ENG,United Kingdom
43942,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,17051,9,Jessie Ortega,230 Daisy Way,,Brisbane,4000,QLD,Australia
43943,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,14565,4,Natalie Hernandez,1885 Riverside Drive,,National City,91950,CA ,United States
43944,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,11054,9,Deanna Munoz,5825 B Way,,Geelong,3220,VIC,Australia
43945,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,16675,9,Kristi Arthur,1515 Tuolumne St.,,Matraville,2036,NSW,Australia
43946,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,16687,9,Lawrence Romero,1386 Eastgate,,Malabar,2036,NSW,Australia
43947,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,16712,9,Suzanne Lu,7605 Mount Dr.,,Coffs Harbour,2450,NSW,Australia
43948,2011-07-06 00:00:00,2011-07-18 00:00:00,2011-07-13 00:00:00,11047,9,Jaclyn Lu,2812 Mazatlan,,Geelong,3220,VIC,Australia
43949,2011-07-07 00:00:00,2011-07-19 00:00:00,2011-07-14 00:00:00,27726,4,Sophia Hall,8327 Roundhouse Place,,Lemon Grove,91945,CA ,United States
43950,2011-07-07 00:00:00,2011-07-19 00:00:00,2011-07-14 00:00:00,28014,4,Rachel Robinson,6267 Eastgate Lane,,Beverly Hills,90210,CA ,United States
43951,2011-07-07 00:00:00,2011-07-19 00:00:00,2011-07-14 00:00:00,16696,9,Claudia Zeng,8310 MountainAire Pkwy.,,Gold Coast,4217,QLD,Australia
43952,2011-07-07 00:00:00,2011-07-19 00:00:00,2011-07-14 00:00:00,16639,9,Renee Romero,1767 Holton Court,,Melton,3337,VIC,Australia
43953,2011-07-08 00:00:00,2011-07-20 00:00:00,2011-07-15 00:00:00,20049,10,Colleen Chavez,6841 Curletto Dr.,,Warrington,WA3 7BH,ENG,United Kingdom
43954,2011-07-08 00:00:00,2011-07-20 00:00:00,2011-07-15 00:00:00,13602,10,Virginia Mehta,3168 True Drive,#118,Billericay,CM11,ENG,United Kingdom
43955,2011-07-08 00:00:00,2011-07-20 00:00:00,2011-07-15 00:00:00,13661,10,Andre Sara,3186 Concord Ct.,,Warrington,WA1,ENG,United Kingdom
43956,2011-07-08 00:00:00,2011-07-20 00:00:00,2011-07-15 00:00:00,11030,9,Bethany Yuan,636 Vine Hill Way,,Cloverdale,6105,SA ,Australia
43957,2011-07-09 00:00:00,2011-07-21 00:00:00,2011-07-16 00:00:00,28068,4,Amanda Wood,9106 Edwards Ave.,,Newport Beach,92625,CA ,United States
43958,2011-07-09 00:00:00,2011-07-21 00:00:00,2011-07-16 00:00:00,16658,9,Ashlee Raje,7281 Barberry Court,,Wollongong,2500,NSW,Australia
43959,2011-07-09 00:00:00,2011-07-21 00:00:00,2011-07-16 00:00:00,11035,9,Wendy Dominguez,1873 Mt. Whitney Dr,,Cranbourne,3977,VIC,Australia
43960,2011-07-09 00:00:00,2011-07-21 00:00:00,2011-07-16 00:00:00,11046,9,Christine Yuan,2356 Orange St,,Lavender Bay,2060,NSW,Australia
43961,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,28031,4,Kari Navarro,2782 Pacific,,Chula Vista,91910,CA ,United States
43962,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,28076,4,Logan Williams,9604 Ryan Rd.,,Redwood City,94063,CA ,United States
43963,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,16685,9,Robin Dominguez,3296 Trinity Ave,,Port Macquarie,2444,NSW,Australia
43964,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,16745,9,Krista Moreno,3371 Thors Bay Road,,Townsville,4810,QLD,Australia
43965,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,11038,9,Diana Hernandez,8357 Sandy Cove Lane,,Lavender Bay,2060,NSW,Australia
43966,2011-07-10 00:00:00,2011-07-22 00:00:00,2011-07-17 00:00:00,11039,9,Marc Martin,9353 Creekside Dr.,,Wollongong,2500,NSW,Australia
43967,2011-07-11 00:00:00,2011-07-23 00:00:00,2011-07-18 00:00:00,28040,1,Jack Mitchell,4160 Saranap,,Everett,98201,WA ,United States
43968,2011-07-11 00:00:00,2011-07-23 00:00:00,2011-07-18 00:00:00,28067,4,Olivia Bennett,9991 El Pintado Road,,Lemon Grove,91945,CA ,United States
43969,2011-07-11 00:00:00,2011-07-23 00:00:00,2011-07-18 00:00:00,28071,4,Trevor Ross,9956 La Salle St.,,Berkeley,94704,CA ,United States
43970,2011-07-11 00:00:00,2011-07-23 00:00:00,2011-07-18 00:00:00,16684,9,Joel Perez,6566 Pinole Valley Rd.,,Warrnambool,3280,VIC,Australia
43971,2011-07-11 00:00:00,2011-07-23 00:00:00,2011-07-18 00:00:00,16657,9,Alvin She,115 Santa Fe Street,,Lavender Bay,2060,NSW,Australia
43972,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,21939,6,Thomas Roberts,448 Roanoke Dr.,,Langford,V9,BC ,Canada
43973,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,28039,4,Xavier Lee,5994 El Capitan,,Palo Alto,94303,CA ,United States
43974,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,13687,10,Mario Xie,1339 W. Hookston Road,,Bury,PE17,ENG,United Kingdom
43975,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,13540,8,Paula Ortega,Marketplatz 5103,,Erlangen,91054,BY ,Germany
43976,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,28063,4,Gabrielle Turner,9081 Texas Way,# A5,Santa Cruz,95062,CA ,United States
43977,2011-07-12 00:00:00,2011-07-24 00:00:00,2011-07-19 00:00:00,16703,9,Denise Sanchez,8679 Mt. Tamlapais Place,,Hobart,7001,TAS,Australia
43978,2011-07-13 00:00:00,2011-07-25 00:00:00,2011-07-20 00:00:00,28030,1,Jason Gonzalez,3567 Sierra Street,,Beaverton,97005,OR ,United States
43979,2011-07-13 00:00:00,2011-07-25 00:00:00,2011-07-20 00:00:00,14576,1,Anna Price,3884 Beauty Street,,Renton,98055,WA ,United States
43980,2011-07-13 00:00:00,2011-07-25 00:00:00,2011-07-20 00:00:00,11048,9,Jeremy Powell,1803 Potomac Dr.,,Sunbury,3429,VIC,Australia
43981,2011-07-13 00:00:00,2011-07-25 00:00:00,2011-07-20 00:00:00,16664,9,Sophia Nelson,88, rue Pierre-Demoulin,,Melton,3337,VIC,Australia
43982,2011-07-13 00:00:00,2011-07-25 00:00:00,2011-07-20 00:00:00,25271,9,Mario Shan,7838 Euclid Ave.,,Port Macquarie,2444,NSW,Australia
43983,2011-07-14 00:00:00,2011-07-26 00:00:00,2011-07-21 00:00:00,28017,1,Christopher Martin,4061 Vinewood Dr.,,Bremerton,98312,WA ,United States
43984,2011-07-14 00:00:00,2011-07-26 00:00:00,2011-07-21 00:00:00,13545,8,Brad Sharma,Pappelallee 400,,Grevenbroich,41485,BY ,Germany
43985,2011-07-14 00:00:00,2011-07-26 00:00:00,2011-07-21 00:00:00,13515,8,Cara Liang,Heideweg 6446,,Salzgitter,38231,HE ,Germany
43986,2011-07-14 00:00:00,2011-07-26 00:00:00,2011-07-21 00:00:00,28070,4,Ian Morris,2371 Deerfield Dr.,,Daly City,94015,CA ,United States
43987,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,28042,4,Joseph Brown,5452 Corte Gilberto,,Concord,94519,CA ,United States
43988,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,11244,10,Alexis Coleman,7140 Camelback Road,,Runcorn,TY31,ENG,United Kingdom
43989,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,28083,4,Kaitlyn Foster,4159 Apple Drive,,Bellflower,90706,CA ,United States
43990,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,25872,1,Melanie Ross,7419 Heights Avenue,,Sedro Woolley,98284,WA ,United States
43991,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,16660,9,Lee Blanco,6567 Pinole Valley Rd,,Goulburn,2580,NSW,Australia
43992,2011-07-15 00:00:00,2011-07-27 00:00:00,2011-07-22 00:00:00,16638,9,Dennis Ye,4921 St. Geemain Lane,,Springwood,2777,NSW,Australia
43993,2011-07-17 00:00:00,2011-07-29 00:00:00,2011-07-24 00:00:00,16929,9,Savannah Scott,7061 Eaker Way,,Hobart,7001,TAS,Australia
43994,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,27681,4,Olivia Jackson,9091 Pinecrest Dr.,,Chula Vista,91910,CA ,United States
43995,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,21813,6,Dalton Brown,1471 Michigan Blvd.,,Shawnee,V9B 2C3,BC ,Canada
43996,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,27920,4,Mary Howard,8157 W. Buchanan,,Woodland Hills,91364,CA ,United States
43997,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,28022,4,Jason Lopez,8361 Flora Ave.,,Downey,90241,CA ,United States
43998,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,11033,9,Jaime Nath,5927 Rainbow Dr,,Milsons Point,2061,NSW,Australia
43999,2011-07-18 00:00:00,2011-07-30 00:00:00,2011-07-25 00:00:00,28047,1,Jay Sanchez,8297 Dos Encinas,,Beaverton,97005,OR ,United States
44000,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,27918,4,Samantha Ross,1433 Manila Avenue,,Burlingame,94010,CA ,United States
44001,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,28044,4,Jimmy Navarro,1506 St. George Court,,Concord,94519,CA ,United States
44002,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,14572,4,Melanie Foster,7933 Ashwood Dr,,Lincoln Acres,91950,CA ,United States
44003,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,19325,8,Kelli Chen,Rotthäuser Weg 66,,München,80074,HE ,Germany
44004,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,28061,4,Kyle Lopez,3234 Royal Arch Court,,Burlingame,94010,CA ,United States
44005,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,26629,6,Miranda Price,9397 N. 8th Street,,Metchosin,V9,BC ,Canada
44006,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,16744,9,Lacey Guo,3710 Via Appia,,North Ryde,2113,NSW,Australia
44007,2011-07-19 00:00:00,2011-07-31 00:00:00,2011-07-26 00:00:00,25555,9,Trisha Lu,3920 Valley Run,,Milsons Point,2061,NSW,Australia
44008,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,27678,1,Angel Carter,6440 Co Road,,Lake Oswego,97034,OR ,United States
44009,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,27759,1,Alexandria Brooks,325 Meager Dr,,Renton,98055,WA ,United States
44010,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,13680,10,Jan Watson,37 Amaranth Way,,Warrington,WA1,ENG,United Kingdom
44011,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,13514,8,Lindsay Luo,Kappellweg 613,,Eilenburg,04838,BB ,Germany
44012,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,11052,9,Heidi Lopez,2514 Via Cordona,,Matraville,2036,NSW,Australia
44013,2011-07-20 00:00:00,2011-08-01 00:00:00,2011-07-27 00:00:00,16928,9,Bryan Stewart,7793 Kaski Ln.,,Goulburn,2580,NSW,Australia
44014,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,27917,4,Andrea Sanders,5405 Glenellen Court,,Long Beach,90802,CA ,United States
44015,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,13693,10,Dominic Gonzalez,3817 Green Hill Rd.,,London,E17 6JF,ENG,United Kingdom
44016,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,11247,10,Claudia Zhou,6516 Beauer Lane,,Lancaster,LA1 1LN,ENG,United Kingdom
44017,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,28078,1,Jack Young,1293 Silverwood Drive,,Lake Oswego,97034,OR ,United States
44018,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,25876,1,Noah King,4421 Euclid Ave.,,Walla Walla,99362,WA ,United States
44019,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,16701,9,Laura Zheng,4428 Jones Rd.,,North Ryde,2113,NSW,Australia
44020,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,16931,9,Dalton Lee,5957 Hill Drive,,Brisbane,4000,QLD,Australia
44021,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,11032,9,Denise Stone,626 Bentley Street,,Melbourne,3000,VIC,Australia
44022,2011-07-22 00:00:00,2011-08-03 00:00:00,2011-07-29 00:00:00,22008,6,Alisha Ye,9525 Canyon Way,,Cliffside,V8Y 1L1,BC ,Canada
44023,2011-07-22 00:00:00,2011-08-03 00:00:00,2011-07-29 00:00:00,19830,6,Gabrielle Long,9818 Frisbie Court,,Langford,V9,BC ,Canada
44024,2011-07-22 00:00:00,2011-08-03 00:00:00,2011-07-29 00:00:00,16663,9,Rosa Lu,4487 Coldwater Drive,,Geelong,3220,VIC,Australia
44025,2011-07-22 00:00:00,2011-08-03 00:00:00,2011-07-29 00:00:00,16708,9,Kellie Sanz,3189 La Salle St.,,Lavender Bay,2060,NSW,Australia
44026,2011-07-22 00:00:00,2011-08-03 00:00:00,2011-07-29 00:00:00,17045,9,Derek Goel,6550 Mallard Dr,,Melbourne,3000,VIC,Australia
44027,2011-07-23 00:00:00,2011-08-04 00:00:00,2011-07-30 00:00:00,21921,6,Lucas Collins,8108 Abbey Court,,Oak Bay,V8P,BC ,Canada
44028,2011-07-23 00:00:00,2011-08-04 00:00:00,2011-07-30 00:00:00,17048,9,Natasha Gutierrez,7065 Rock Creek Way,,Darlinghurst,2010,NSW,Australia
44029,2011-07-23 00:00:00,2011-08-04 00:00:00,2011-07-30 00:00:00,11050,9,Alan Zheng,2741 Gainborough Dr.,,Hobart,7001,TAS,Australia
44030,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,12131,7,Randall Dominguez,244, rue des Rosiers,,Dunkerque,59140,59 ,France
44031,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,13689,10,Teresa Ramos,3883 Kirkwood Dr,,York,Y024 1GF,ENG,United Kingdom
44032,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,11243,10,Robin Alvarez,4086 Emmons Canyon Lane,,Esher-Molesey,EM15,ENG,United Kingdom
44033,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,16693,9,Ethan Coleman,6705 Tweed Lane,,Caloundra,4551,QLD,Australia
44034,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,16702,9,Patricia Raman,7008 Buckingham Dr.,,Cranbourne,3977,VIC,Australia
44035,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,16707,9,Derrick Serrano,1160 Camelback Road,,Hervey Bay,4655,QLD,Australia
44036,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,17046,9,Preston Sai,4091 Hill Meadow Pl.,,Newcastle,2300,NSW,Australia
44037,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,25272,9,Edwin Xu,9231 Santa Ana Drive,,Springwood,2777,NSW,Australia
44038,2011-07-24 00:00:00,2011-08-05 00:00:00,2011-07-31 00:00:00,25868,4,Jessica Lewis,4591 Paso Del Rio Court,,Woodland Hills,91364,CA ,United States
44039,2011-07-25 00:00:00,2011-08-06 00:00:00,2011-08-01 00:00:00,17971,7,Mayra Perez,21, rue de Bas Marin,,Colombes,92700,92 ,France
44040,2011-07-25 00:00:00,2011-08-06 00:00:00,2011-08-01 00:00:00,11057,9,Carl Andersen,6930 Lake Nadine Place,,Lane Cove,1597,NSW,Australia
44041,2011-07-25 00:00:00,2011-08-06 00:00:00,2011-08-01 00:00:00,16742,9,Mitchell Pal,2159 Barbie Dr.,,Wollongong,2500,NSW,Australia
44042,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,13678,10,Warren Goel,9236 Woodland Drive,Unit B,High Wycombe,HP10 9QY,ENG,United Kingdom
44043,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,13679,10,Sandra Li,1102 Geary Ct,,Lancaster,LA1 1LN,ENG,United Kingdom
44044,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,13690,10,Claudia Gao,4179 Green St.,,W. York,BD1 4SJ,ENG,United Kingdom
44045,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,28394,7,Alisha Zhang,4244, rue Surcouf,,Morangis,91420,91 ,France
44046,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,28064,1,Tamara Nath,4555 Hackney Lane,,Beaverton,97005,OR ,United States
44047,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,25878,4,Brianna Simmons,3029 Heather Leaf Ln.,,Los Angeles,90012,CA ,United States
44048,2011-07-26 00:00:00,2011-08-07 00:00:00,2011-08-02 00:00:00,16713,9,Tony Nara,7922 Rock Island Drive,,East Brisbane,4169,QLD,Australia
44049,2011-07-27 00:00:00,2011-08-08 00:00:00,2011-08-03 00:00:00,13538,8,Vanessa Henderson,Marienplatz 22225,,Kassel,34117,HE ,Germany
44050,2011-07-27 00:00:00,2011-08-08 00:00:00,2011-08-03 00:00:00,17050,9,Cristina Xie,342 San Simeon,,South Melbourne,3205,VIC,Australia
44051,2011-07-28 00:00:00,2011-08-09 00:00:00,2011-08-04 00:00:00,13691,10,Ariana Bailey,1936 Balance Ct,,Billericay,CM11,ENG,United Kingdom
44052,2011-07-28 00:00:00,2011-08-09 00:00:00,2011-08-04 00:00:00,16637,9,Evan King,7492 Duckhorn Court,,Port Macquarie,2444,NSW,Australia
44053,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,19329,8,Nancy Srini,Reiherweg 5944,,Hamburg,22001,HE ,Germany
44054,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,13542,8,Sharon Kumar,Buergermeister-ulrich-str 4499,,Frankfurt,60323,HE ,Germany
44055,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,13543,8,Phillip Rana,Reiherweg 5944,,Leipzig,04139,NW ,Germany
44056,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,13559,8,Lori Ramos,Herzogstr 3899,,Berlin,12171,HE ,Germany
44057,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,14577,1,Natalie Rogers,2946 Frame Ct,,Corvallis,97330,OR ,United States
44058,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,11056,9,Michele Nath,5464 Janin Pl.,,Newcastle,2300,NSW,Australia
44059,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,16688,9,Tabitha Gomez,9941 Roanwood Way,,Findon,5023,SA ,Australia
44060,2011-07-29 00:00:00,2011-08-10 00:00:00,2011-08-05 00:00:00,25273,9,Karl Rai,9436 Oakmead,,St. Leonards,2065,NSW,Australia
44061,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,27919,1,Ryan Lal,7512 Sanford Street,,Issaquah,98027,WA ,United States
44062,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,28041,1,Rebecca Wright,5648 Roland Ct.,,Olympia,98501,WA ,United States
44063,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,11240,10,Anne Hernandez,76 Woodcrest Dr.,,Watford,WA3,ENG,United Kingdom
44064,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,22050,6,Richard Bailey,5826 Limewood Pl.,,Burnaby,V3J 6Z3,BC ,Canada
44065,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,28062,4,Xavier Roberts,6206 Arthur Rd,,Santa Monica,90401,CA ,United States
44066,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,25867,4,Carlos Carter,1019 Buchanan Road,,Woodland Hills,91364,CA ,United States
44067,2011-07-30 00:00:00,2011-08-11 00:00:00,2011-08-06 00:00:00,17049,9,Krystal Lu,6029 Camelback Road,,Goulburn,2580,NSW,Australia
44068,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,13541,8,Ashlee Xu,Holzstr 4222,,Hannover,30601,NW ,Germany
44069,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,28395,7,Shannon Dominguez,11, rue de Cambrai,,Orly,94310,94 ,France
44070,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,19829,6,Lucas Mitchell,3450 Villageoaks Dr.,,Royal Oak,V8X,BC ,Canada
44071,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,16691,9,Paula Romero,4345 Azoras Circle,,Perth,6006,SA ,Australia
44072,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,16656,9,Ronnie Zhang,2479 Killdeer Court,,Rhodes,2138,NSW,Australia
44073,2011-07-31 00:00:00,2011-08-12 00:00:00,2011-08-07 00:00:00,11044,9,Adam Flores,6935 Candle Dr,,Hervey Bay,4655,QLD,Australia
44134,2011-08-01 00:00:00,2011-08-13 00:00:00,2011-08-08 00:00:00,13821,10,Allen Lopez,619 Natalie Drive,,Woolston,WA1 4SY,ENG,United Kingdom
44135,2011-08-01 00:00:00,2011-08-13 00:00:00,2011-08-08 00:00:00,28156,4,Gabrielle Hall,5764 St. Dunstan Ct.,,Santa Cruz,95062,CA ,United States
44136,2011-08-01 00:00:00,2011-08-13 00:00:00,2011-08-08 00:00:00,22114,6,Lucas Martin,191 Trail Way,,Cliffside,V8Y 1L1,BC ,Canada
44137,2011-08-01 00:00:00,2011-08-13 00:00:00,2011-08-08 00:00:00,17328,9,Michelle Cox,9100 Main Street,,Warrnambool,3280,VIC,Australia
44138,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,13765,10,Jaime Shen,5170 Isabel Dr,,London,W1N 9FA,ENG,United Kingdom
44139,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,13792,10,Charles Taylor,5241 St. Andrews Way,,York,YO15,ENG,United Kingdom
44140,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,12221,7,Brandi Ruiz,11, rue Saint Denis,,Saint Germain en Laye,78100,78 ,France
44141,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,13572,8,Shaun Deng,Haberstr 41,,Stuttgart,70452,SL ,Germany
44142,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,22058,6,Jake Zukowski,5888 Salem St.,,Cliffside,V8Y 1L1,BC ,Canada
44143,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,28145,4,Brandon Jones,7177 Danesta Dr.,,Burbank,91502,CA ,United States
44144,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,17071,9,Tammy Raji,2781 Cresent Dr.,,North Sydney,2055,NSW,Australia
44145,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,17309,9,Amy Ma,6514 Las Juntas Way,,South Melbourne,3205,VIC,Australia
44146,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,17310,9,Alejandro Wang,8364 Gold Crest Ct.,,Seaford,3198,VIC,Australia
44147,2011-08-02 00:00:00,2011-08-14 00:00:00,2011-08-09 00:00:00,17320,9,Alan Zhu,8995 Stanford St.,,Darlinghurst,2010,NSW,Australia
44148,2011-08-03 00:00:00,2011-08-15 00:00:00,2011-08-10 00:00:00,28172,4,Charles Moore,4000 Krueger Drive,,Burbank,91502,CA ,United States
44149,2011-08-03 00:00:00,2011-08-15 00:00:00,2011-08-10 00:00:00,17242,9,Dale Chande,3623 Bush Avenue,,Townsville,4810,QLD,Australia
44150,2011-08-03 00:00:00,2011-08-15 00:00:00,2011-08-10 00:00:00,17315,9,Carolyn Munoz,4566 La Jolla,,Springwood,2777,NSW,Australia
44151,2011-08-03 00:00:00,2011-08-15 00:00:00,2011-08-10 00:00:00,25558,9,Zachary Wilson,9775 Redrock Drive,,Goulburn,2580,NSW,Australia
44152,2011-08-04 00:00:00,2011-08-16 00:00:00,2011-08-11 00:00:00,11334,10,Nicole Brown,1135 W St.,,Stoke-on-Trent,AS23,ENG,United Kingdom
44153,2011-08-04 00:00:00,2011-08-16 00:00:00,2011-08-11 00:00:00,28168,4,Jacqueline Ward,9104 Melody Drive,,Long Beach,90802,CA ,United States
44154,2011-08-04 00:00:00,2011-08-16 00:00:00,2011-08-11 00:00:00,28181,1,Katherine Rodriguez,5412 Glenhaven Ave South,,Lebanon,97355,OR ,United States
44155,2011-08-04 00:00:00,2011-08-16 00:00:00,2011-08-11 00:00:00,28131,4,Todd Zhu,2071 Concord Blvd.,,Burbank,91502,CA ,United States
44156,2011-08-04 00:00:00,2011-08-16 00:00:00,2011-08-11 00:00:00,25887,1,Jack Collins,318 Liana Lane,,Puyallup,98371,WA ,United States
