CustomerKey,OriginalCustomerId,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,IsHomeOwner,CarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,CountryName,SalesTerritoryId,Phone,DateFirstPurchase,CommuteDistance
11112,11112,,Crystal,C,Wang,1968-03-08,M,,F,crystal3@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,2773 Kirkwood Dr,,Hervey Bay,QLD,4655,Australia,9,1 (11) 500 555-0134,2011-05-25,0-1 Miles
11113,11113,,Micheal,A,Blanco,1973-02-17,M,,M,micheal11@adventure-works.com,70000,5,4,Bachelors,Professional,1,2,596 Marfargoa Drive,,Perth,SA,6006,Australia,9,1 (11) 500 555-0131,2013-02-01,5-10 Miles
11114,11114,,Leslie,C,Moreno,1967-11-25,S,,F,leslie7@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7941 Cristobal,,Rhodes,NSW,2138,Australia,9,1 (11) 500 555-0115,2013-03-18,5-10 Miles
11115,11115,,Alvin,D,Cai,1967-08-12,M,,M,alvin20@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7759 Azalea Avenue,,St. Leonards,NSW,2065,Australia,9,1 (11) 500 555-0191,2013-02-10,0-1 Miles
11116,11116,,Clinton,E,Carlson,1979-04-02,M,,M,clinton14@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7943 Cunha Ct.,,Sydney,NSW,1002,Australia,9,1 (11) 500 555-0184,2013-03-15,5-10 Miles
11117,11117,,April,,Deng,1966-08-21,M,,F,april1@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,485 Ash Lane,,Matraville,NSW,2036,Australia,9,1 (11) 500 555-0182,2011-05-06,10+ Miles
11118,11118,,Alvin,M,Zeng,1962-12-31,S,,M,alvin21@adventure-works.com,80000,1,0,Partial College,Skilled Manual,0,1,3853 Wildcat Circle,Unit 13c12,Lavender Bay,NSW,2060,Australia,9,1 (11) 500 555-0174,2013-07-10,0-1 Miles
11119,11119,,Evan,V,James,1940-10-07,S,,M,evan8@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,4157 Sierra Ridge,,Port Macquarie,NSW,2444,Australia,9,1 (11) 500 555-0187,2013-02-03,0-1 Miles
11120,11120,,Beth,H,Jiménez,1942-02-06,S,,F,beth8@adventure-works.com,40000,2,0,Bachelors,Management,1,1,7401 Las Palmas,,Sydney,NSW,1002,Australia,9,1 (11) 500 555-0164,2011-05-14,5-10 Miles
11121,11121,,Orlando,,Suarez,1966-05-18,M,,M,orlando19@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,7743 Hames Dr,,Newcastle,NSW,2300,Australia,9,1 (11) 500 555-0198,2013-06-24,10+ Miles
11122,11122,,Byron,,Vazquez,1965-09-30,M,,M,byron9@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,3187 Hackamore Lane,,North Sydney,NSW,2055,Australia,9,1 (11) 500 555-0136,2013-02-21,5-10 Miles
11123,11123,,Philip,A,Alvarez,1965-12-18,M,,M,philip4@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,2775 Mt. Olivet Pl.,,Sunbury,VIC,3429,Australia,9,1 (11) 500 555-0191,2013-04-17,10+ Miles
11124,11124,,Ross,F,Jordan,1968-07-23,S,,M,ross1@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,6973 Dublin Court,,Warrnambool,VIC,3280,Australia,9,1 (11) 500 555-0126,2011-05-05,5-10 Miles
11125,11125,,Dana,J,Navarro,1961-10-06,S,,F,dana2@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,8481 Zartop Street,,Seaford,VIC,3198,Australia,9,1 (11) 500 555-0172,2013-01-31,5-10 Miles
11126,11126,,Shaun,,Carson,1954-10-05,M,,M,shaun16@adventure-works.com,10000,2,1,High School,Skilled Manual,0,2,57 Wolf Way,,North Ryde,NSW,2113,Australia,9,1 (11) 500 555-0155,2011-05-28,0-1 Miles
11127,11127,,Jan,,Edwards,1981-04-19,M,,F,jan11@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,9409 The Alameda,,San Gabriel,CA,91776,United States,4,111-555-0118,2013-04-10,5-10 Miles
11128,11128,,Samantha,,Long,1981-06-03,M,,F,samantha35@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,1606 Alderwood Lane,,Renton,WA,98055,United States,1,175-555-0139,2013-06-19,5-10 Miles
11129,11129,,Julia,M,Wright,1981-02-01,S,,F,julia17@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,7397 Central Blvd.,,Sedro Woolley,WA,98284,United States,1,456-555-0174,2011-08-06,5-10 Miles
11130,11130,,Caroline,L,Russell,1985-07-05,M,,F,caroline21@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,3884 Bates Court,,Lebanon,OR,97355,United States,1,424-555-0137,2013-12-09,5-10 Miles
11131,11131,,Amanda,,Rivera,1985-09-09,M,,F,amanda7@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,9573 Royal Oak Rd.,,Haney,BC,V2W 1W2,Canada,6,918-555-0126,2013-10-18,0-1 Miles
11132,11132,,Melissa,E,Richardson,1986-04-25,S,,F,melissa31@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,6832 Fruitwood Dr,,Langford,BC,V9,Canada,6,928-555-0118,2013-04-09,5-10 Miles
11133,11133,,Angela,,Griffin,1986-03-08,S,,F,angela23@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,3828 Baltic Sea Ct,,Lake Oswego,OR,97034,United States,1,598-555-0174,2013-12-30,0-1 Miles
11134,11134,,Larry,D,Townsend,1957-02-22,S,,M,larry14@adventure-works.com,10000,5,0,High School,Skilled Manual,1,2,7034 Carson,,Perth,SA,6006,Australia,9,1 (11) 500 555-0130,2011-05-03,5-10 Miles
11135,11135,,Marcus,L,Harris,1985-05-02,S,,M,marcus14@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,9068 Quiet Place Drive,,Burlingame,CA,94010,United States,4,442-555-0119,2013-04-18,5-10 Miles
11136,11136,,Brianna,D,Morgan,1984-04-24,S,,F,brianna30@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,9005 Eagle Ct.,,Metchosin,BC,V9,Canada,6,954-555-0117,2013-01-03,0-1 Miles
11137,11137,,Jasmine,A,Taylor,1984-01-17,M,,F,jasmine7@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2457 Matterhorn Court,,Spokane,WA,99202,United States,1,557-555-0146,2013-07-31,5-10 Miles
11138,11138,,Lauren,,Davis,1984-03-14,M,,F,lauren23@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,8105 Pembrook Court,,Glendale,CA,91203,United States,4,832-555-0121,2013-09-19,0-1 Miles
11139,11139,,Tanya,,Moreno,1949-11-05,S,,F,tanya2@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,6155 Wilbur Drive,,Cloverdale,SA,6105,Australia,9,1 (11) 500 555-0185,2013-09-14,5-10 Miles
11140,11140,,Javier,L,Alvarez,1982-08-11,S,,M,javier1@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,8935 Etcheverry Dr.,,Burbank,CA,91502,United States,4,763-555-0134,2013-03-19,5-10 Miles
11141,11141,,Nicole,,Ramirez,1982-12-19,M,,F,nicole42@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1101 C Street,,Daly City,CA,94015,United States,4,152-555-0162,2013-05-16,0-1 Miles
11142,11142,,Eduardo,,Patterson,1983-02-11,S,,M,eduardo55@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6255 Macalvey Dr.,,Langford,BC,V9,Canada,6,190-555-0184,2013-02-13,0-1 Miles
11143,11143,,Jonathan,M,Henderson,1982-08-04,M,,M,jonathan4@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,165 East Lane Road,,Lakewood,CA,90712,United States,4,149-555-0113,2013-06-15,5-10 Miles
11144,11144,,Edward,,Hernandez,1985-03-08,S,,M,edward48@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,7607 Pine Hollow Road,,Ballard,WA,98107,United States,1,178-555-0196,2013-01-25,0-1 Miles
11145,11145,,Jasmine,L,Coleman,1985-06-06,S,,F,jasmine46@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1961 Oak Grove Road,,Beaverton,OR,97005,United States,1,857-555-0115,2013-01-25,0-1 Miles
11146,11146,,Karla,L,Goel,1945-02-22,S,,F,karla20@adventure-works.com,40000,2,0,Bachelors,Management,1,2,3272 Corrie Lane,,Matraville,NSW,2036,Australia,9,1 (11) 500 555-0137,2013-02-05,5-10 Miles
11147,11147,,Ernest,L,Wu,1944-08-04,M,,M,ernest6@adventure-works.com,60000,2,0,Graduate Degree,Management,1,1,1832 RiverRock Dr,,Warrnambool,VIC,3280,Australia,9,1 (11) 500 555-0139,2011-05-13,0-1 Miles
11148,11148,,Ross,,Vazquez,1947-02-13,M,,M,ross32@adventure-works.com,40000,2,0,Bachelors,Management,1,2,1201 Paso Del Rio Way,,East Brisbane,QLD,4169,Australia,9,1 (11) 500 555-0163,2013-03-07,5-10 Miles
11149,11149,,Theodore,,Gill,1946-10-18,M,,M,theodore14@adventure-works.com,40000,2,0,Bachelors,Management,1,2,9120 Pinewood Court,,Hervey Bay,QLD,4655,Australia,9,1 (11) 500 555-0194,2013-06-04,0-1 Miles
11150,11150,,Russell,M,Shen,1946-09-12,S,,M,russell6@adventure-works.com,40000,2,0,Bachelors,Management,1,2,4755 Easley Drive,,Sunbury,VIC,3429,Australia,9,1 (11) 500 555-0191,2013-03-27,5-10 Miles
11151,11151,,Melinda,G,Gill,1947-08-25,S,,F,melinda9@adventure-works.com,60000,2,0,Graduate Degree,Management,0,1,805 Rainier Dr.,,Sydney,NSW,1002,Australia,9,1 (11) 500 555-0117,2011-05-15,0-1 Miles
11152,11152,,James,J,Williams,1981-07-09,S,,M,james77@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6827 Seagull Court,,Puyallup,WA,98371,United States,1,355-555-0153,2013-01-09,5-10 Miles
11153,11153,,Angela,R,James,1981-12-21,M,,F,angela34@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,,Renton,WA,98055,United States,1,847-555-0111,2013-03-29,5-10 Miles
11154,11154,,Megan,G,Walker,1982-02-18,S,,F,megan25@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,,Woodburn,OR,97071,United States,1,918-555-0186,2013-01-10,5-10 Miles
11155,11155,,Hunter,J,Robinson,1981-07-25,S,,M,hunter50@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,,Burbank,CA,91502,United States,4,891-555-0125,2013-01-06,1-2 Miles
11156,11156,,Maria,,Roberts,1981-08-06,S,,F,maria47@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,,Lakewood,CA,90712,United States,4,158-555-0199,2013-01-08,1-2 Miles
11157,11157,,Hannah,E,Long,1980-12-08,M,,F,hannah32@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,,Tacoma,WA,98403,United States,1,974-555-0177,2013-07-24,5-10 Miles
11158,11158,,Jason,K,Wright,1981-04-06,S,,M,jason46@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,,San Gabriel,CA,91776,United States,4,694-555-0176,2013-01-19,5-10 Miles
11159,11159,,Brianna,A,Hughes,1981-03-16,S,,F,brianna57@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,,Woodland Hills,CA,91364,United States,4,319-555-0183,2013-09-08,1-2 Miles
11160,11160,,Maurice,M,Tang,1979-07-08,S,,M,maurice4@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,Space # 45,Concord,CA,94519,United States,4,947-555-0172,2013-02-21,5-10 Miles
11161,11161,,Emily,,Wood,1979-10-20,S,,F,emily27@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,,Concord,CA,94519,United States,4,184-555-0114,2013-06-01,1-2 Miles
11162,11162,,Chase,,Cox,1979-09-02,S,,M,chase10@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,,La Jolla,CA,92806,United States,4,764-555-0116,2013-02-18,5-10 Miles
11163,11163,,Gabriel,,Wang,1980-06-18,M,,M,gabriel21@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,,Spring Valley,CA,91977,United States,4,617-555-0150,2013-05-01,5-10 Miles
11164,11164,,Devin,,Brooks,1979-11-02,S,,M,devin63@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,,Torrance,CA,90505,United States,4,502-555-0138,2013-04-27,1-2 Miles
11165,11165,,Jocelyn,,Alexander,1979-01-15,M,,F,jocelyn18@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,,Oakland,CA,94611,United States,4,354-555-0134,2013-05-25,1-2 Miles
11166,11166,,Ashley,,Martinez,1977-10-22,S,,F,ashley18@adventure-works.com,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,,Olympia,WA,98501,United States,1,131-555-0194,2013-10-14,0-1 Miles
11167,11167,,Jasmine,J,Barnes,1978-01-29,S,,F,jasmine43@adventure-works.com,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,,Issaquah,WA,98027,United States,1,178-555-0156,2013-01-07,0-1 Miles
11168,11168,,David,,Rodriguez,1973-11-12,S,,M,david83@adventure-works.com,80000,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,,Oakland,CA,94611,United States,4,730-555-0128,2013-01-15,0-1 Miles
11169,11169,,Bryce,,Richardson,1973-12-20,M,,M,bryce8@adventure-works.com,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,,Coronado,CA,92118,United States,4,178-555-0176,2013-05-26,0-1 Miles
11170,11170,,Carol,T,Howard,1973-08-04,M,,F,carol5@adventure-works.com,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,,Burien,WA,98168,United States,1,845-555-0127,2013-08-26,0-1 Miles
11171,11171,,Jonathan,E,Hill,1978-10-05,S,,M,jonathan43@adventure-works.com,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,,Woodland Hills,CA,91364,United States,4,134-555-0196,2011-08-20,1-2 Miles
11172,11172,,Gabrielle,J,Adams,1973-05-20,M,,F,gabrielle58@adventure-works.com,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,,Lynnwood,WA,98036,United States,1,403-555-0152,2013-05-03,1-2 Miles
11173,11173,,Sarah,F,Thomas,1973-02-28,S,,F,sarah13@adventure-works.com,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,,W. Linn,OR,97068,United States,1,868-555-0188,2013-03-02,0-1 Miles
11174,11174,,Nicholas,,Robinson,1973-01-09,M,,M,nicholas19@adventure-works.com,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,,Los Angeles,CA,90012,United States,4,949-555-0138,2013-07-13,2-5 Miles
11175,11175,,Luis,,Wang,1968-09-01,S,,M,luis24@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,,Beverly Hills,CA,90210,United States,4,418-555-0127,2011-08-28,5-10 Miles
11176,11176,,Mason,D,Roberts,1979-01-21,M,,M,mason25@adventure-works.com,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,,Haney,BC,V2W 1W2,Canada,6,539-555-0162,2013-02-02,1-2 Miles
11177,11177,,Jose,M,Flores,1948-01-01,M,,M,jose6@adventure-works.com,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,,San Diego,CA,92102,United States,4,157-555-0182,2013-03-29,5-10 Miles
11178,11178,,Nathan,J,Johnson,1954-08-20,M,,M,nathan55@adventure-works.com,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,,Lakewood,CA,90712,United States,4,117-555-0182,2013-02-21,1-2 Miles
11179,11179,,Molly,E,Rodriguez,1959-12-08,M,,F,molly18@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,,Beverly Hills,CA,90210,United States,4,135-555-0185,2013-03-12,5-10 Miles
11180,11180,,April,,Anand,1948-07-01,M,,F,april18@adventure-works.com,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,,Chula Vista,CA,91910,United States,4,702-555-0144,2013-03-17,0-1 Miles
11181,11181,,Devin,P,Martin,1960-02-01,M,,M,devin13@adventure-works.com,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,Unit B-105,Los Angeles,CA,90012,United States,4,735-555-0197,2013-05-07,0-1 Miles
11182,11182,,Stephanie,,Torres,1950-02-22,S,,F,stephanie19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,,Sedro Woolley,WA,98284,United States,1,567-555-0176,2013-08-28,10+ Miles
11183,11183,,Jasmine,W,Lee,1950-01-12,S,,F,jasmine19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,,Santa Cruz,CA,95062,United States,4,147-555-0199,2013-04-30,10+ Miles
11184,11184,,Meghan,,Hernandez,1955-11-13,S,,F,meghan3@adventure-works.com,70000,4,0,Bachelors,Management,1,2,5872 L St.,,Concord,CA,94519,United States,4,967-555-0188,2013-08-10,10+ Miles
11185,11185,,Ashley,,Henderson,1950-04-07,S,,F,ashley31@adventure-works.com,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,,Metchosin,BC,V9,Canada,6,173-555-0121,2013-02-21,10+ Miles
11186,11186,,Sarah,C,Price,1949-11-18,S,,F,sarah25@adventure-works.com,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,,Palo Alto,CA,94303,United States,4,180-555-0133,2013-10-18,10+ Miles
11187,11187,,Jennifer,S,Cooper,1949-08-21,M,,F,jennifer63@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,,Burien,WA,98168,United States,1,857-555-0111,2013-04-03,10+ Miles
11188,11188,,Catherine,,Morris,1950-03-06,M,,F,catherine16@adventure-works.com,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,,San Gabriel,CA,91776,United States,4,795-555-0117,2013-11-01,1-2 Miles
11189,11189,,Lawrence,W,Blanco,1950-01-12,S,,M,lawrence14@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,,Bellingham,WA,98225,United States,1,656-555-0171,2011-08-26,10+ Miles
11190,11190,,Carson,,Bryant,1949-12-20,M,,M,carson17@adventure-works.com,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,,Beverly Hills,CA,90210,United States,4,240-555-0142,2013-08-28,10+ Miles
11191,11191,,Kristi,E,Perez,1951-06-17,S,,F,kristi39@adventure-works.com,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,,Colma,CA,94014,United States,4,123-555-0181,2011-08-11,10+ Miles
11192,11192,,James,C,Brown,1951-03-13,M,,M,james79@adventure-works.com,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,,Seattle,WA,98104,United States,1,725-555-0117,2013-06-23,2-5 Miles
11193,11193,,Ian,A,Gray,1950-08-13,M,,M,ian72@adventure-works.com,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,,Woodburn,OR,97071,United States,1,596-555-0190,2013-02-25,2-5 Miles
11194,11194,,Jacqueline,R,Price,1950-12-08,M,,F,jacqueline0@adventure-works.com,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,,Palo Alto,CA,94303,United States,4,266-555-0112,2013-03-13,2-5 Miles
11195,11195,,Megan,,Henderson,1951-08-10,M,,F,megan55@adventure-works.com,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,,Renton,WA,98055,United States,1,560-555-0150,2013-04-14,10+ Miles
11196,11196,,Alfredo,,Romero,1951-12-05,M,,M,alfredo10@adventure-works.com,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,,Beaverton,OR,97005,United States,1,342-555-0110,2013-03-03,10+ Miles
11197,11197,,Andrea,,Morris,1951-12-16,M,,F,andrea18@adventure-works.com,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,,Seattle,WA,98104,United States,1,715-555-0178,2013-05-02,1-2 Miles
11198,11198,,Brooke,,Sanders,1952-05-25,S,,F,brooke3@adventure-works.com,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,,Santa Cruz,CA,95062,United States,4,215-555-0156,2013-02-05,10+ Miles
11199,11199,,Jacqueline,,Bennett,1957-11-02,M,,F,jacqueline1@adventure-works.com,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,,Burlingame,CA,94010,United States,4,413-555-0174,2013-03-18,10+ Miles
11200,11200,,Jason,L,Griffin,1953-05-21,M,,M,jason18@adventure-works.com,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,,Victoria,BC,V8V,Canada,6,232-555-0160,2013-02-07,1-2 Miles
11201,11201,,Amanda,,Foster,1953-02-14,M,,F,amanda37@adventure-works.com,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,,Santa Monica,CA,90401,United States,4,505-555-0159,2013-07-01,10+ Miles
11202,11202,,Alexia,L,Price,1958-08-22,M,,F,alexia0@adventure-works.com,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,,Lakewood,CA,90712,United States,4,552-555-0118,2013-09-15,1-2 Miles
11203,11203,,Luis,D,Diaz,1959-08-18,M,,M,luis21@adventure-works.com,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,,Port Hammond,BC,V6B 3P7,Canada,6,171-555-0126,2013-02-20,10+ Miles
11204,11204,,Destiny,C,Rivera,1953-11-29,M,,F,destiny33@adventure-works.com,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,,Beaverton,OR,97005,United States,1,743-555-0111,2013-08-09,2-5 Miles
11205,11205,,Abby,,Fernandez,1954-01-21,M,,F,abby13@adventure-works.com,40000,2,1,High School,Professional,1,2,8330 Glenside Court,,Burien,WA,98168,United States,1,134-555-0119,2013-07-27,10+ Miles
11206,11206,,Blake,,Flores,1954-03-24,M,,M,blake60@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,,Lynnwood,WA,98036,United States,1,975-555-0163,2013-05-11,10+ Miles
11207,11207,,Danielle,,Cox,1954-01-16,S,,F,danielle12@adventure-works.com,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,,Renton,WA,98055,United States,1,396-555-0158,2013-01-31,10+ Miles
11208,11208,,Maria,,Reed,1953-08-03,M,,F,maria4@adventure-works.com,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,,Glendale,CA,91203,United States,4,156-555-0163,2013-03-04,10+ Miles
11209,11209,,Allison,,Evans,1953-07-12,M,,F,allison21@adventure-works.com,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,,Lincoln Acres,CA,91950,United States,4,988-555-0151,2013-03-25,10+ Miles
11210,11210,,Edward,J,Wood,1953-12-06,M,,M,edward50@adventure-works.com,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,,West Covina,CA,91791,United States,4,229-555-0114,2013-05-06,10+ Miles
11211,11211,,Samantha,,Russell,1960-10-08,M,,F,samantha42@adventure-works.com,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,,Haney,BC,V2W 1W2,Canada,6,547-555-0121,2013-02-01,2-5 Miles
11212,11212,,Chloe,,Campbell,1955-05-05,M,,F,chloe4@adventure-works.com,40000,2,1,High School,Professional,1,2,3562 East Ave.,# 4,Metchosin,BC,V9,Canada,6,205-555-0169,2013-01-30,2-5 Miles
11213,11213,,Stephanie,B,Murphy,1954-11-11,S,,F,stephanie11@adventure-works.com,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,,Edmonds,WA,98020,United States,1,293-555-0151,2013-03-28,10+ Miles
11214,11214,,Charles,O,Miller,1955-05-07,S,,M,charles9@adventure-works.com,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,,Milwaukie,OR,97222,United States,1,389-555-0115,2013-08-14,10+ Miles
11215,11215,,Ana,,Perry,1961-06-17,M,,F,ana7@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,,Royal Oak,BC,V8X,Canada,6,446-555-0134,2013-02-15,10+ Miles
11216,11216,,Jasmine,A,Torres,1955-11-17,S,,F,jasmine32@adventure-works.com,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,,Portland,OR,97205,United States,1,939-555-0130,2011-08-15,10+ Miles
11217,11217,,Natalie,P,Adams,1955-08-11,S,,F,natalie58@adventure-works.com,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,,Portland,OR,97205,United States,1,300-555-0150,2011-08-10,10+ Miles
11218,11218,,Olivia,,Brown,1961-09-07,S,,F,olivia4@adventure-works.com,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,,Tacoma,WA,98403,United States,1,414-555-0147,2013-02-28,2-5 Miles
11219,11219,,Charles,,Cook,1956-05-31,M,,M,charles69@adventure-works.com,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,,Woodburn,OR,97071,United States,1,755-555-0111,2013-10-29,10+ Miles
11220,11220,,Erica,C,Huang,1961-02-19,M,,F,erica5@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,,Colma,CA,94014,United States,4,618-555-0157,2013-03-14,10+ Miles
